seed,permutation,learned_accuracy,learned_macro_f1,shuffled_accuracy,shuffled_macro_f1
44,57,0.8456140350877193,0.810924856752314,0.8,0.758661338920806
44,58,0.8456140350877193,0.810924856752314,0.8245614035087719,0.7901493879266375
44,59,0.8456140350877193,0.810924856752314,0.7929824561403509,0.7532274335698875
44,60,0.8456140350877193,0.810924856752314,0.8140350877192982,0.7763599224153923
44,61,0.8456140350877193,0.810924856752314,0.8421052631578947,0.8043632586602787
44,62,0.8456140350877193,0.810924856752314,0.8140350877192982,0.7716128908999923
44,63,0.8456140350877193,0.810924856752314,0.8245614035087719,0.7888036728203122
44,64,0.8456140350877193,0.810924856752314,0.8175438596491228,0.7784565450963774
44,65,0.8456140350877193,0.810924856752314,0.7789473684210526,0.7346316793447503
44,66,0.8456140350877193,0.810924856752314,0.8210526315789474,0.7827572869444099
44,67,0.8456140350877193,0.810924856752314,0.7894736842105263,0.747206097926131
44,68,0.8456140350877193,0.810924856752314,0.8280701754385965,0.7933485591548045
44,69,0.8456140350877193,0.810924856752314,0.8070175438596491,0.7640589163822804
44,70,0.8456140350877193,0.810924856752314,0.8315789473684211,0.8004297065540413
44,71,0.8456140350877193,0.810924856752314,0.8210526315789474,0.7847005117134569
44,72,0.8456140350877193,0.810924856752314,0.8105263157894737,0.7698727681427624
44,73,0.8456140350877193,0.810924856752314,0.8070175438596491,0.7743458937206693
44,74,0.8456140350877193,0.810924856752314,0.8070175438596491,0.76774223034063
44,75,0.8456140350877193,0.810924856752314,0.8070175438596491,0.7694817145797069
44,76,0.8456140350877193,0.810924856752314,0.8315789473684211,0.8026914560002796
44,77,0.8456140350877193,0.810924856752314,0.8245614035087719,0.7875987635336709
44,78,0.8456140350877193,0.810924856752314,0.8140350877192982,0.7729259458408706
